ablation,country,n_scenarios,jsd,pearson_r,spearman_rho,mae,rmse,mis,cosine_sim,n_criteria,flip_rate,mean_reliability_r,std_reliability_r,mean_bootstrap_var,std_bootstrap_var,mean_ess_pass1,mean_ess_pass2,mean_ess_anchor_alpha,mean_positional_bias,std_positional_bias,mean_delta_consensus,mean_delta_opt,mean_delta_opt_micro,std_delta_opt_micro,final_delta_country,final_alpha_h,prior_steps,util_slope_hat,util_slope_se,util_n_obs,elapsed_sec,model_Species_Humans,human_Species_Humans,model_Gender_Female,human_Gender_Female,model_Age_Young,human_Age_Young,model_Fitness_Fit,human_Fitness_Fit,model_SocialValue_High,human_SocialValue_High,model_Utilitarianism_More,human_Utilitarianism_More,abserr_Age_Young,signerr_Age_Young,abserr_Fitness_Fit,signerr_Fitness_Fit,abserr_Gender_Female,signerr_Gender_Female,abserr_SocialValue_High,signerr_SocialValue_High,abserr_Species_Humans,signerr_Species_Humans,abserr_Utilitarianism_More,signerr_Utilitarianism_More,seed
No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,KGZ,310,0.05396930572165196,0.5421038314710326,0.2571428571428572,17.233336897306135,19.238039283116304,0.4712337989525323,0.5421038314710326,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7295621099971956,,0.7295621099971956,0.23932604275678745,0.6948125645659722,0.9279215377612339,313,-0.0035820075591409583,0.07727310521371461,20,0.33921146392822266,52.17043185418386,78.7470327503007,50.14835796563215,55.4278530395337,49.73076758394829,73.95888506480075,49.80183756783788,55.75518143530385,50.048130405243604,68.66133769559394,50.21638067191413,72.9656374470638,24.22811748085246,-24.22811748085246,5.953343867465968,-5.953343867465968,5.2794950739015505,-5.2794950739015505,18.61320729035034,-18.61320729035034,26.576600896116844,-26.576600896116844,22.749256775149668,-22.749256775149668,42
No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),KGZ,310,0.05722967564094967,0.2726567898717174,0.48571428571428577,17.54687438536472,19.703077257934147,0.482624856445742,0.27265678987171743,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.450355950382448,,-0.450355950382448,0.14412045633534354,0.0,0.0,0,-0.001161505281925168,0.05873431590410678,20,0.3503539562225342,50.09901508688927,78.7470327503007,49.98486484800067,55.4278530395337,50.02610626320044,73.95888506480075,50.079875414570175,55.75518143530385,50.03909030929208,68.66133769559394,50.0057291984558,72.9656374470638,23.932778801600314,-23.932778801600314,5.675306020733672,-5.675306020733672,5.442988191533033,-5.442988191533033,18.622247386301865,-18.622247386301865,28.648017663411437,-28.648017663411437,22.959908248607995,-22.959908248607995,42
No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),KGZ,310,0.05744049546949773,-0.2387067024543626,-0.08571428571428573,17.59463070842341,19.756916188690706,0.48394363553224806,-0.23870670245436265,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7291960889293302,0.23947548909781965,0.0003660213082067428,,0.0003660213082067428,0.008402311552870153,0.0,0.0,0,-0.001269458234310124,0.0009140796122610106,20,0.36632275581359863,49.995117634534836,78.7470327503007,50.0091684290341,55.4278530395337,50.06510019302368,73.95888506480075,50.0260391831398,55.75518143530385,49.97640572488308,68.66133769559394,49.876312017440796,72.9656374470638,23.893784871777072,-23.893784871777072,5.729142252164046,-5.729142252164046,5.418684610499604,-5.418684610499604,18.684931970710863,-18.684931970710863,28.75191511576587,-28.75191511576587,23.089325429623003,-23.089325429623003,42
No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),KGZ,310,0.05824776410956551,-0.32560130243054064,-0.08571428571428573,17.69590459138014,19.889357841009662,0.4871877802209734,-0.3256013024305407,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7295621099971956,,0.7295621099971956,0.23932604275678745,0.0,0.0,0,-0.0018759757280349112,0.08199406579244839,20,0.34444689750671387,50.08591890335084,78.7470327503007,49.975006154605325,55.4278530395337,49.41262563069662,73.95888506480075,50.063662330309555,55.75518143530385,50.27967669069767,68.66133769559394,49.523610174655914,72.9656374470638,24.546259434104137,-24.546259434104137,5.691519104994292,-5.691519104994292,5.452846884928377,-5.452846884928377,18.381661004896273,-18.381661004896273,28.661113846949867,-28.661113846949867,23.442027272407884,-23.442027272407884,42
Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),KGZ,310,0.05805769602147689,-0.25701054934521894,-0.08571428571428573,17.700454278960596,19.883206279447027,0.48703709835147574,-0.25701054934521905,6,0.0,1.0,0.0,0.00020892462970377473,0.00027784748448205534,0.3225982574685927,0.3159784802986729,0.29404998311112,0.0,0.0,0.7295621099971956,,0.7294805538269782,0.23937210985791596,0.0,0.0,0,-0.0016914039850234638,0.08201517735768848,20,0.5252292156219482,50.10637968778611,78.7470327503007,49.916506835392546,55.4278530395337,49.43443089723587,73.95888506480075,50.050941507021584,55.75518143530385,50.28616540133953,68.66133769559394,49.518777430057526,72.9656374470638,24.524454167564883,-24.524454167564883,5.704239928282263,-5.704239928282263,5.511346204141155,-5.511346204141155,18.375172294254412,-18.375172294254412,28.640653062514595,-28.640653062514595,23.446860017006273,-23.446860017006273,42
No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),KGZ,310,0.05824776410956551,-0.32560130243054064,-0.08571428571428573,17.69590459138014,19.889357841009662,0.4871877802209734,-0.3256013024305407,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.7295621099971956,,0.7295621099971956,0.23932604275678745,0.0,0.0,0,-0.0018759757280349112,0.08199406579244839,20,0.34339070320129395,50.08591890335084,78.7470327503007,49.975006154605325,55.4278530395337,49.41262563069662,73.95888506480075,50.063662330309555,55.75518143530385,50.27967669069767,68.66133769559394,49.523610174655914,72.9656374470638,24.546259434104137,-24.546259434104137,5.691519104994292,-5.691519104994292,5.452846884928377,-5.452846884928377,18.381661004896273,-18.381661004896273,28.661113846949867,-28.661113846949867,23.442027272407884,-23.442027272407884,42
Full SWA-DPBR,ETH,310,0.067883293447803,-0.6528783319833967,-0.5428571428571429,21.95319003006398,24.92317483637602,0.6104906111929487,-0.6528783319833967,6,0.45806451612903226,0.995437576379638,0.00632125608955807,0.00018372712093762963,0.00025606672179611214,0.3113184874576907,0.31749564750540643,0.2905388582137323,0.7298088744763405,0.24013736066703664,-0.00035526020632636163,,0.0009486117201900455,0.009254469915110737,-0.0008394441941417124,0.9279215377612339,313,-0.00021132722390004646,0.0006848799053234578,20,0.5709559917449951,49.94444976403633,93.87502207521955,50.01348981410176,59.96131801065945,49.97548485251509,61.56366203783799,49.9646282919616,66.27827583906945,50.004328140668655,69.93568901292639,49.98291743314329,79.99047150109779,11.588177185322905,-11.588177185322905,16.31364754710785,-16.31364754710785,9.947828196557687,-9.947828196557687,19.931360872257734,-19.931360872257734,43.93057231118322,-43.93057231118322,30.007554067954494,-30.007554067954494,42
No-IS (consensus only),ETH,310,0.06783858436580907,-0.4056600561448171,-0.5428571428571429,21.944680311803136,24.912947035806653,0.6102400822670898,-0.405660056144817,6,0.17419354838709677,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7298088744763405,0.24013736066703664,-0.00035526020632636163,,-0.00035526020632636163,0.004254980789573542,0.00042519629542034945,0.9279215377612339,313,0.0004411550127106058,0.0003297481549252736,20,0.3841838836669922,49.99255991044221,93.87502207521955,49.99637354876436,59.96131801065945,49.99973066836441,61.56366203783799,50.0110515670269,66.27827583906945,49.9974026366366,69.93568901292639,49.93923827475734,79.99047150109779,11.563931369473586,-11.563931369473586,16.267224272042554,-16.267224272042554,9.964944461895087,-9.964944461895087,19.93828637628979,-19.93828637628979,43.88246216477734,-43.88246216477734,30.05123322634045,-30.05123322634045,42
Always-on PT-IS,ETH,310,0.0676716292636919,0.4423418291368782,0.4285714285714286,21.935632311235256,24.895819612225566,0.609820547783268,0.4423418291368781,6,0.44516129032258067,1.0,0.0,0.00021756014952908283,0.0002913118723520011,0.3155027403466163,0.31194822812272655,0.29031808962745054,0.7298088744763405,0.24013736066703664,-0.00035526020632636163,,0.0007055234162121891,0.008882306817420913,0.0011590950955523438,0.9279215377612339,313,0.000299324911580663,0.0007443482825526763,20,0.565279483795166,50.01115905051613,93.87502207521955,49.98732859628085,59.96131801065945,50.012138946077535,61.56366203783799,49.95408380891024,66.27827583906945,50.00348562407171,69.93568901292639,50.02244858354261,79.99047150109779,11.551523091760458,-11.551523091760458,16.32419203015921,-16.32419203015921,9.9739894143786,-9.9739894143786,19.93220338885468,-19.93220338885468,43.86386302470342,-43.86386302470342,29.968022917555174,-29.968022917555174,42
No debiasing,ETH,310,0.07319613871865617,-0.9162400416889472,-0.8285714285714287,22.278546196511673,25.509352273378685,0.6248489673868385,-0.9162400416889472,6,0.0,0.9838455626252052,0.022860798991928583,0.0006626261137016616,0.0009558787975574303,0.7054266366266435,0.70942624884267,0.6888991519328087,0.0,0.0,-0.9849928419436178,,-0.46307132104712145,0.1769778075078268,-0.4556708001577208,0.9279215377612339,313,0.006319206890047592,0.05553065909829289,20,0.5499732494354248,48.148083836109464,93.87502207521955,50.07993911898292,59.96131801065945,49.9518099275118,61.56366203783799,50.193190465064795,66.27827583906945,49.94086602467694,69.93568901292639,49.61927192539465,79.99047150109779,11.61185211032619,-11.61185211032619,16.085085374004656,-16.085085374004656,9.881378891676526,-9.881378891676526,19.994822988249446,-19.994822988249446,45.72693823911008,-45.72693823911008,30.371199575703137,-30.371199575703137,42
Without persona,ETH,310,0.06750109605554933,0.5720481652275827,0.08571428571428573,21.955006249102905,24.902735713390573,0.6099899569719054,0.5720481652275826,6,0.3258064516129032,0.9948201434819497,0.007783140558722308,0.0002089720202877823,0.00031660750191287004,0.3224205477583793,0.3252220541238785,0.3005163495098391,0.7298088744763405,0.24013736066703664,0.0004497302155340871,,0.00020609749208820322,0.01038512378167132,0.0003561017363696227,0.9279215377612339,313,9.265804704900608e-06,0.0009433819906884341,20,0.5632188320159912,50.08387724615634,93.87502207521955,49.990371171422886,59.96131801065945,49.99123213420419,61.56366203783799,49.905550688762155,66.27827583906945,49.957496816779994,69.93568901292639,49.94587292486763,79.99047150109779,11.572429903633804,-11.572429903633804,16.372725150307296,-16.372725150307296,9.97094683923656,-9.97094683923656,19.978192196146395,-19.978192196146395,43.79114482906321,-43.79114482906321,30.044598576230158,-30.044598576230158,42
No country prior (a_h=0),ETH,310,0.06742547357495059,0.35247225657894077,0.2571428571428572,21.931278215309657,24.87721240497678,0.6093647661502907,0.3524722565789408,6,0.4806451612903226,0.9958058724017533,0.0065638181899762196,0.0001689947116152933,0.0002660918297617575,0.314801280488891,0.3138461848420481,0.2892788138601088,0.7298088744763405,0.24013736066703664,-0.00035526020632636163,,0.000603532558964235,0.008590352907119998,0.0,0.0,0,0.0011540234088898284,0.001055100567723761,20,0.5698821544647217,50.11531010270118,93.87502207521955,50.09083411523274,59.96131801065945,50.04048923651377,61.56366203783799,49.768865406513214,66.27827583906945,49.93932202458382,69.93568901292639,50.06194829940795,79.99047150109779,11.523172801324222,-11.523172801324222,16.509410432556237,-16.509410432556237,9.870483895426709,-9.870483895426709,19.996366988342572,-19.996366988342572,43.75971197251837,-43.75971197251837,29.928523201689835,-29.928523201689835,42
No-IS (consensus only) + Always-on PT-IS,ETH,310,0.06783858436580907,-0.4056600561448171,-0.5428571428571429,21.944680311803136,24.912947035806653,0.6102400822670898,-0.405660056144817,6,0.17419354838709677,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7298088744763405,0.24013736066703664,-0.00035526020632636163,,-0.00035526020632636163,0.004254980789573542,0.00042519629542034945,0.9279215377612339,313,0.0004411550127106058,0.0003297481549252736,20,0.37569189071655273,49.99255991044221,93.87502207521955,49.99637354876436,59.96131801065945,49.99973066836441,61.56366203783799,50.0110515670269,66.27827583906945,49.9974026366366,69.93568901292639,49.93923827475734,79.99047150109779,11.563931369473586,-11.563931369473586,16.267224272042554,-16.267224272042554,9.964944461895087,-9.964944461895087,19.93828637628979,-19.93828637628979,43.88246216477734,-43.88246216477734,30.05123322634045,-30.05123322634045,42
No-IS (consensus only) + No debiasing,ETH,310,0.07505329536450313,-0.8772281116127438,-0.5428571428571429,22.39583327750943,25.71700458844679,0.6299353895450835,-0.8772281116127439,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-0.9849928419436178,,-0.9849928419436178,0.31453848322059147,-0.9496173446576456,0.9279215377612339,313,0.0028798671872844604,0.09320961836672641,20,0.36397409439086914,47.40745687263198,93.87502207521955,49.98921693039653,59.96131801065945,49.92366974782371,61.56366203783799,50.18281697687106,66.27827583906945,50.076989628308844,69.93568901292639,49.64928865572191,79.99047150109779,11.639992290014284,-11.639992290014284,16.09545886219839,-16.09545886219839,9.972101080262917,-9.972101080262917,19.858699384617545,-19.858699384617545,46.467565202587565,-46.467565202587565,30.341182845375876,-30.341182845375876,42
No-IS (consensus only) + Without persona,ETH,310,0.06768738722047951,0.2917455389672177,0.028571428571428574,21.956105805992575,24.914330927752438,0.6102739805583529,0.29174553896721767,6,0.15806451612903225,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7298088744763405,0.24013736066703664,0.0004497302155340871,,0.0004497302155340871,0.007612317463021813,0.0006632853851188303,0.9279215377612339,313,-1.0516576493185414e-05,0.0008065883169944869,20,0.37676024436950684,50.02265835959183,93.87502207521955,50.012500224337984,59.96131801065945,49.977883885217814,61.56366203783799,49.936252878106224,66.27827583906945,49.96475096596846,69.93568901292639,49.953757327632864,79.99047150109779,11.585778152620179,-11.585778152620179,16.342022960963227,-16.342022960963227,9.948817786321463,-9.948817786321463,19.970938046957926,-19.970938046957926,43.85236371562772,-43.85236371562772,30.036714173464922,-30.036714173464922,42
No-IS (consensus only) + No country prior (a_h=0),ETH,310,0.06786799006861043,-0.5489632491850714,-0.48571428571428577,21.948464086104206,24.918070940166025,0.6103655917788027,-0.5489632491850716,6,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7298088744763405,0.24013736066703664,-0.00035526020632636163,,-0.00035526020632636163,0.004254980789573542,0.0,0.0,0,0.0006673082709312258,0.0004731193111847195,20,0.38842105865478516,49.970093071460724,93.87502207521955,50.00079725469861,59.96131801065945,49.9745008846124,61.56366203783799,50.01464838782946,66.27827583906945,50.0073242560029,69.93568901292639,49.946290105581284,79.99047150109779,11.589161153225596,-11.589161153225596,16.26362745123999,-16.26362745123999,9.960520755960836,-9.960520755960836,19.928364756923486,-19.928364756923486,43.904929003758824,-43.904929003758824,30.044181395516503,-30.044181395516503,42
Always-on PT-IS + No debiasing,ETH,310,0.07257421894647462,-0.8775004968348922,-0.5428571428571429,22.32829403808459,25.517756285406485,0.6250548227994416,-0.8775004968348922,6,0.0,1.0,0.0,0.0006548041608223876,0.000899571698008992,0.7066044363283341,0.7054014088646058,0.687090624532392,0.0,0.0,-0.9849928419436178,,-0.4594110533114403,0.17189791388191517,-0.4541481989409243,0.9279215377612339,313,0.0029045874691970156,0.05491018531886146,20,0.5438270568847656,48.21019228895263,93.87502207521955,49.87887207541258,59.96131801065945,49.836631284822616,61.56366203783799,50.07633641272162,66.27827583906945,50.04525153159204,69.93568901292639,49.58739065480158,79.99047150109779,11.727030753015377,-11.727030753015377,16.201939426347828,-16.201939426347828,10.082445935246866,-10.082445935246866,19.890437481334352,-19.890437481334352,45.664829786266914,-45.664829786266914,30.403080846296206,-30.403080846296206,42
Always-on PT-IS + Without persona,ETH,310,0.06769183643526198,0.25698390528859155,0.028571428571428574,21.95020688858813,24.909408406051345,0.6101534038941985,0.2569839052885915,6,0.3064516129032258,1.0,0.0,0.00020382046710222721,0.000301371515740409,0.31605321284263366,0.31924387327125,0.2926786217478014,0.7298088744763405,0.24013736066703664,0.0004497302155340871,,0.00033031908190628935,0.00989040229180427,-0.0006816029256537117,0.9279215377612339,313,-0.0008060819971772911,0.0009386112225661554,20,0.5554430484771729,50.03272200680704,93.87502207521955,50.00387056965246,59.96131801065945,49.983092172620104,61.56366203783799,49.952149753062265,66.27827583906945,49.997036441601914,69.93568901292639,49.934326201538035,79.99047150109779,11.580569865217889,-11.580569865217889,16.326126086007186,-16.326126086007186,9.957447441006984,-9.957447441006984,19.938652571324475,-19.938652571324475,43.842300068412506,-43.842300068412506,30.056145299559752,-30.056145299559752,42
Always-on PT-IS + No country prior (a_h=0),ETH,310,0.0677502758925977,0.029215735450777162,-0.3142857142857143,21.925896676614368,24.89126515901874,0.609708986919127,0.02921573545077716,6,0.44516129032258067,1.0,0.0,0.000173568065030227,0.00024951017475747486,0.31872435812988587,0.31403648786006433,0.29220940090956227,0.7298088744763405,0.24013736066703664,-0.00035526020632636163,,-0.0001915219577870542,0.009335890734233673,0.0,0.0,0,0.0020005330443382667,0.0012623360431184083,20,0.5647387504577637,50.015440881252296,93.87502207521955,50.075001077992574,59.96131801065945,50.02797390023868,61.56366203783799,49.91933991511663,66.27827583906945,49.95897080749273,69.93568901292639,50.0523318350315,79.99047150109779,11.535688137599315,-11.535688137599315,16.35893592395282,-16.35893592395282,9.886316932666873,-9.886316932666873,19.976718205433656,-19.976718205433656,43.85958119396725,-43.85958119396725,29.938139666066284,-29.938139666066284,42
